order_id,order_date,quarter,region,sales_rep,product_category,product_name,customer_type,deal_size,quantity,unit_price,discount_pct,deal_value,deal_status,sale_unit_price,revenue,unit_cost,cost,gross_profit,discount_band
ORD-107301,2025-06-11,2025-Q2,Central,DerekSullivan,Lumber,2x4 SPF Stud 8ft,Retailer,Medium,1251,6.47,0.0364,8093.97,Lost,6.23,0.0,5.56,0.0,0.0,0-5%
ORD-105794,2025-06-11,2025-Q2,West,Brett Okafor,Windows & Doors,Impact-Rated Window,General Contractor,Large,111,302.3,0.0366,33555.3,Won,291.25,32328.75,199.52,22146.72,10182.03,0-5%
ORD-105808,2025-06-11,2025-Q2,West,Sam Kowalski,Drywall,"Cement Board 1/2""",General Contractor,Small,201,14.69,0.0362,2952.69,Won,14.16,2846.16,12.05,2422.05,424.11,0-5%
ORD-102574,2025-06-11,2025-Q2,South,Travis Buford,Lumber,LVL Beam 1.75x11.875,General Contractor,Small,277,5.19,0.1632,1437.63,Lost,4.34,0.0,4.46,0.0,0.0,15-20%
ORD-101018,2025-06-11,2025-Q2,North,Dana Whitfield,Concrete & Masonry,Concrete Block 8x8x16,General Contractor,Large,1530,24.63,0.0937,37683.9,Won,22.32,34149.6,19.21,29391.3,4758.3,5-10%
ORD-104227,2025-06-12,2025-Q2,East,Sofia Marchetti,Concrete & Masonry,Concrete Mix 80lb,DIY/Individual,Medium,289,22.67,0.0597,6551.63,Won,21.32,6161.48,17.68,5109.52,1051.96,5-10%
ORD-105820,2025-06-12,2025-Q2,West,Maya Iyer,Lumber,"Plywood CDX 3/4""",Homebuilder,Medium,2177,4.96,0.0235,10797.92,Won,4.84,10536.68,4.27,9295.79,1240.89,0-5%
ORD-104018,2025-06-12,2025-Q2,East,Andre Coleman,Concrete & Masonry,Concrete Mix 80lb,Homebuilder,Medium,1213,19.16,0.0206,23241.08,Won,18.77,22768.01,14.94,18122.22,4645.79,0-5%
ORD-107193,2025-06-12,2025-Q2,Central,Bianca Ruiz,Hardware & Fasteners,Joist Hangers 2x8,DIY/Individual,Small,75,2.89,0.0967,216.75,Lost,2.61,0.0,2.43,0.0,0.0,5-10%
ORD-105811,2025-06-12,2025-Q2,West,Sam Kowalski,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,244,294.47,0.0071,71850.68,Lost,292.37,0.0,194.35,0.0,0.0,0-5%
ORD-107236,2025-06-12,2025-Q2,Central,Leo Castellano,Lumber,2x6 Pressure-Treated 12ft,DIY/Individual,Small,566,6.49,0.0684,3673.34,Won,6.05,3424.3,5.58,3158.28,266.02,5-10%
ORD-105676,2025-06-12,2025-Q2,West,Julia Reyes,Concrete & Masonry,Concrete Block 8x8x16,Homebuilder,Large,1773,21.8,0.0706,38651.4,Won,20.26,35920.98,17.0,30141.0,5779.98,5-10%
ORD-105649,2025-06-12,2025-Q2,West,Brett Okafor,Roofing,Ridge Vent 4ft,Homebuilder,Large,560,96.11,0.08,53821.6,Won,88.42,49515.2,67.28,37676.8,11838.4,5-10%
ORD-107338,2025-06-12,2025-Q2,Central,Leo Castellano,Drywall,"Cement Board 1/2""",General Contractor,Medium,418,13.23,0.02,5530.14,Won,12.97,5421.46,10.85,4535.3,886.16,0-5%
ORD-107362,2025-06-12,2025-Q2,Central,Leo Castellano,Roofing,Standing Seam Metal Panel,Government/Municipal,Large,465,100.25,0.0536,46616.25,Lost,94.87,0.0,70.17,0.0,0.0,5-10%
ORD-101087,2025-06-12,2025-Q2,North,Priya Nadella,Insulation,Fiberglass Batt R-13,Retailer,Medium,255,23.13,0.0384,5898.15,Won,22.24,5671.2,17.58,4482.9,1188.3,0-5%
ORD-105685,2025-06-12,2025-Q2,West,Ava Thornton,Windows & Doors,Impact-Rated Window,Homebuilder,Large,110,319.62,0.0638,35158.2,Lost,299.22,0.0,210.95,0.0,0.0,5-10%
ORD-101199,2025-06-12,2025-Q2,North,Priya Nadella,Insulation,Fiberglass Batt R-13,Homebuilder,Medium,585,30.53,0.0458,17860.05,Lost,29.13,0.0,23.2,0.0,0.0,0-5%
ORD-104057,2025-06-12,2025-Q2,East,Andre Coleman,Windows & Doors,Impact-Rated Window,Homebuilder,Large,268,295.92,0.0366,79306.56,Won,285.09,76404.12,195.31,52343.08,24061.04,0-5%
ORD-107260,2025-06-12,2025-Q2,Central,DerekSullivan,Lumber,"Plywood CDX 3/4""",Retailer,Medium,1412,6.03,0.0,8514.36,Lost,6.03,0.0,5.19,0.0,0.0,0-5%
ORD-104169,2025-06-12,2025-Q2,East,Rachel Lindqvist,Flooring,Laminate 12mm,Retailer,Medium,334,41.23,0.0649,13770.82,Won,38.56,12879.04,28.04,9365.36,3513.68,5-10%
ORD-102601,2025-06-13,2025-Q2,South,Ronnie Prewitt,Lumber,2x4 SPF Stud 8ft,Retailer,Small,486,6.79,0.1413,3299.94,Won,5.83,2833.38,5.84,2838.24,-4.86,10-15%
ORD-105679,2025-06-13,2025-Q2,West,Sam Kowalski,Roofing,Standing Seam Metal Panel,General Contractor,Large,425,84.92,0.1056,36091.0,Lost,75.96,0.0,59.44,0.0,0.0,10-15%
ORD-104179,2025-06-13,2025-Q2,East,Sofia Marchetti,Insulation,Rigid Foam R-10 4x8,General Contractor,Medium,382,30.21,0.0683,11540.22,Won,28.15,10753.3,22.96,8770.72,1982.58,5-10%
ORD-105812,2025-06-13,2025-Q2,West,Sam Kowalski,Roofing,Ridge Vent 4ft,General Contractor,Medium,196,96.27,0.0473,18868.92,Won,91.71,17975.16,67.39,13208.44,4766.72,0-5%
ORD-102634,2025-06-13,2025-Q2,South,Kayla Mendez,Lumber,2x6 Pressure-Treated 12ft,Homebuilder,Small,319,5.48,0.1397,1748.12,Won,4.71,1502.49,4.71,1502.49,0.0,10-15%
ORD-100995,2025-06-13,2025-Q2,North,Grant Holloway,Windows & Doors,Commercial Storefront Unit,Retailer,Medium,27,295.47,0.0594,7977.69,Lost,277.92,0.0,195.01,0.0,0.0,5-10%
ORD-102630,2025-06-13,2025-Q2,South,Miguel Santos,Lumber,"Plywood CDX 3/4""",Retailer,Small,665,5.6,0.12,3724.0,Lost,4.93,0.0,4.82,0.0,0.0,10-15%
ORD-102626,2025-06-13,2025-Q2,South,Miguel Santos,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,1580,6.73,0.1983,10633.4,Lost,5.4,0.0,5.79,0.0,0.0,15-20%
ORD-101151,2025-06-13,2025-Q2,North,Dana Whitfield,Roofing,Standing Seam Metal Panel,General Contractor,Medium,77,93.92,0.0116,7231.84,Won,92.83,7147.91,65.74,5061.98,2085.93,0-5%
ORD-100994,2025-06-13,2025-Q2,North,Dana Whitfield,Drywall,"Drywall 1/2"" 4x8",Homebuilder,Medium,811,14.54,0.0547,11791.94,Won,13.75,11151.25,11.92,9667.12,1484.13,5-10%
ORD-104039,2025-06-13,2025-Q2,East,Andre Coleman,Lumber,2x4 SPF Stud 8ft,Retailer,Small,435,5.54,0.0573,2409.9,Won,5.22,2270.7,4.76,2070.6,200.1,5-10%
ORD-102659,2025-06-13,2025-Q2,South,Ronnie Prewitt,Hardware & Fasteners,Joist Hangers 2x8,DIY/Individual,Small,598,3.31,0.0713,1979.38,Lost,3.07,0.0,2.78,0.0,0.0,5-10%
ORD-104041,2025-06-13,2025-Q2,East,Sofia Marchetti,Windows & Doors,Fiberglass Entry Door,General Contractor,Large,158,345.05,0.0716,54517.9,Won,320.34,50613.72,227.73,35981.34,14632.38,5-10%
ORD-101208,2025-06-13,2025-Q2,North,Marcus Preston,Lumber,2x4 SPF Stud 8ft,DIY/Individual,Small,206,6.56,0.0521,1351.36,Won,6.22,1281.32,5.64,1161.84,119.48,5-10%
ORD-101004,2025-06-13,2025-Q2,North,Marcus Preston,Lumber,2x6 Pressure-Treated 12ft,General Contractor,Medium,1881,5.64,0.0612,10608.84,Won,5.3,9969.3,4.85,9122.85,846.45,5-10%
ORD-104166,2025-06-13,2025-Q2,East,Rachel Lindqvist,Windows & Doors,Fiberglass Entry Door,General Contractor,Large,97,309.03,0.0554,29975.91,Won,291.92,28316.24,203.96,19784.12,8532.12,5-10%
ORD-101170,2025-06-14,2025-Q2,North,Tom Becker,Drywall,"Moisture-Resist 5/8"" 4x12",General Contractor,Medium,520,13.03,0.0532,6775.6,Won,12.34,6416.8,10.68,5553.6,863.2,5-10%
ORD-105783,2025-06-14,2025-Q2,West,Ava Thornton,Roofing,TPO Membrane 60mil,General Contractor,Large,270,106.81,0.0762,28838.7,Lost,98.68,0.0,74.77,0.0,0.0,5-10%
ORD-104222,2025-06-14,2025-Q2,East,Sofia Marchetti,Concrete & Masonry,Brick Modular (pallet),Homebuilder,Medium,1147,19.7,0.0327,22595.9,Lost,19.06,0.0,15.37,0.0,0.0,0-5%
ORD-101072,2025-06-14,2025-Q2,North,Dana Whitfield,Windows & Doors,Fiberglass Entry Door,Homebuilder,Large,195,332.51,0.0321,64839.45,Won,321.84,62758.8,219.46,42794.7,19964.1,0-5%
ORD-104054,2025-06-14,2025-Q2,East,Sofia Marchetti,Concrete & Masonry,Concrete Mix 80lb,General Contractor,Medium,504,20.11,0.0963,10135.44,Won,18.17,9157.68,15.69,7907.76,1249.92,5-10%
ORD-104160,2025-06-14,2025-Q2,East,Devon Park,Insulation,Mineral Wool R-23,General Contractor,Medium,342,26.62,0.0424,9104.04,Won,25.49,8717.58,20.23,6918.66,1798.92,0-5%
ORD-102584,2025-06-14,2025-Q2,South,Miguel Santos,Roofing,Underlayment Synthetic,General Contractor,Small,50,89.81,0.1406,4490.5,Won,77.19,3859.5,62.87,3143.5,716.0,10-15%
ORD-107266,2025-06-14,2025-Q2,Central,Bianca Ruiz,Insulation,Spray Foam Kit 600bf,General Contractor,Medium,555,29.3,0.0571,16261.5,Won,27.63,15334.65,22.27,12359.85,2974.8,5-10%
ORD-104231,2025-06-15,2025-Q2,East,Nina Abrams,Roofing,Architectural Shingles (sq),Homebuilder,Large,652,87.95,0.0469,57343.4,Lost,83.82,0.0,61.56,0.0,0.0,0-5%
ORD-104149,2025-06-15,2025-Q2,East,Nina Abrams,Drywall,Joint Compound 4.5gal,Retailer,Medium,855,12.46,0.0571,10653.3,Lost,11.75,0.0,10.22,0.0,0.0,5-10%
ORD-107257,2025-06-15,2025-Q2,Central,Owen Fletcher,Lumber,2x6 Pressure-Treated 12ft,Retailer,Small,189,5.37,0.113,1014.93,Won,4.76,899.64,4.62,873.18,26.46,10-15%
ORD-105779,2025-06-15,2025-Q2,West,Maya Iyer,Flooring,Porcelain Tile 24x24,Homebuilder,Large,669,43.09,0.0275,28827.21,Lost,41.91,0.0,29.3,0.0,0.0,0-5%
ORD-104210,2025-06-15,2025-Q2,East,Rachel Lindqvist,Lumber,2x4 SPF Stud 8ft,Homebuilder,Small,915,5.11,0.0849,4675.65,Won,4.68,4282.2,4.39,4016.85,265.35,5-10%
ORD-107319,2025-06-15,2025-Q2,Central,Owen Fletcher,Drywall,"Drywall 1/2"" 4x8",General Contractor,Medium,893,14.25,0.0619,12725.25,Lost,13.37,0.0,11.68,0.0,0.0,5-10%
ORD-102696,2025-06-15,2025-Q2,South,Sharon Dell,Flooring,LVP Waterproof (sqft),Homebuilder,Medium,496,44.73,0.0849,22186.08,Lost,40.93,0.0,30.42,0.0,0.0,5-10%
ORD-105686,2025-06-15,2025-Q2,West,Maya Iyer,Lumber,LVL Beam 1.75x11.875,General Contractor,Medium,1888,5.65,0.0757,10667.2,Won,5.22,9855.36,4.86,9175.68,679.68,5-10%
ORD-107196,2025-06-15,2025-Q2,Central,Owen Fletcher,Flooring,Engineered Hardwood Oak,DIY/Individual,Medium,385,38.53,0.0,14834.05,Won,38.53,14834.05,26.2,10087.0,4747.05,0-5%
ORD-104194,2025-06-15,2025-Q2,East,Nina Abrams,Roofing,Underlayment Synthetic,Homebuilder,Medium,139,95.08,0.0267,13216.12,Won,92.54,12863.06,66.56,9251.84,3611.22,0-5%
ORD-104124,2025-06-16,2025-Q2,East,Sofia Marchetti,Lumber,LVL Beam 1.75x11.875,DIY/Individual,Small,179,6.3,0.0564,1127.7,Won,5.94,1063.26,5.42,970.18,93.08,5-10%
ORD-107207,2025-06-16,2025-Q2,Central,Leo Castellano,Lumber,"Plywood CDX 3/4""",Retailer,Medium,1566,6.23,0.0716,9756.18,Lost,5.78,0.0,5.36,0.0,0.0,5-10%
ORD-105664,2025-06-16,2025-Q2,West,Maya Iyer,Flooring,LVP Waterproof (sqft),Government/Municipal,Medium,519,47.01,0.0604,24398.19,Lost,44.17,0.0,31.97,0.0,0.0,5-10%
ORD-107226,2025-06-16,2025-Q2,Central,Hannah Voss,Hardware & Fasteners,"Structural Screws 6""",General Contractor,Small,1630,2.66,0.0985,4335.8,Won,2.4,3912.0,2.23,3634.9,277.1,5-10%
ORD-101113,2025-06-16,2025-Q2,North,Dana Whitfield,Lumber,"OSB Sheathing 7/16""",Government/Municipal,Medium,3076,5.94,0.0,18271.44,Won,5.94,18271.44,5.11,15718.36,2553.08,0-5%
ORD-102607,2025-06-16,2025-Q2,South,Ronnie Prewitt,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,1186,3.46,0.2211,4103.56,Lost,2.69,0.0,2.91,0.0,0.0,20-25%
ORD-107322,2025-06-16,2025-Q2,Central,Bianca Ruiz,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Government/Municipal,Medium,2182,2.96,0.0573,6458.72,Won,2.79,6087.78,2.49,5433.18,654.6,5-10%
ORD-102619,2025-06-16,2025-Q2,South,Wade Hutchins,Hardware & Fasteners,"Structural Screws 6""",General Contractor,Small,959,2.97,0.1013,2848.23,Lost,2.67,0.0,2.49,0.0,0.0,10-15%
ORD-101042,2025-06-16,2025-Q2,North,Marcus Preston,Windows & Doors,Commercial Storefront Unit,DIY/Individual,Medium,57,285.97,0.034,16300.29,Lost,276.24,0.0,188.74,0.0,0.0,0-5%
ORD-107275,2025-06-16,2025-Q2,Central,Owen Fletcher,Drywall,"Cement Board 1/2""",DIY/Individual,Medium,459,13.61,0.0532,6246.99,Won,12.89,5916.51,11.16,5122.44,794.07,5-10%
ORD-102548,2025-06-16,2025-Q2,South,Travis Buford,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,1168,3.21,0.1061,3749.28,Lost,2.87,0.0,2.7,0.0,0.0,10-15%
ORD-105714,2025-06-16,2025-Q2,West,Sam Kowalski,Flooring,Engineered Hardwood Oak,Homebuilder,Small,99,47.74,0.0,4726.26,Won,47.74,4726.26,32.46,3213.54,1512.72,0-5%
ORD-101025,2025-06-17,2025-Q2,North,Grant Holloway,Roofing,Ridge Vent 4ft,Government/Municipal,Large,491,103.98,0.0,51054.18,Won,103.98,51054.18,72.79,35739.89,15314.29,0-5%
ORD-102552,2025-06-17,2025-Q2,South,Kayla Mendez,Concrete & Masonry,Rebar #4 20ft,DIY/Individual,Medium,317,21.29,0.2059,6748.93,Lost,16.91,0.0,16.61,0.0,0.0,20-25%
ORD-107188,2025-06-17,2025-Q2,Central,DerekSullivan,Drywall,Joint Compound 4.5gal,Retailer,Medium,598,13.89,0.0244,8306.22,Won,13.55,8102.9,11.39,6811.22,1291.68,0-5%
ORD-102663,2025-06-17,2025-Q2,South,Ronnie Prewitt,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,273,339.52,0.0774,92688.96,Won,313.23,85511.79,224.08,61173.84,24337.95,5-10%
ORD-104023,2025-06-17,2025-Q2,East,Devon Park,Concrete & Masonry,Concrete Block 8x8x16,Retailer,Medium,760,21.42,0.1046,16279.2,Won,19.18,14576.8,16.71,12699.6,1877.2,10-15%
ORD-105828,2025-06-17,2025-Q2,West,Sam Kowalski,Windows & Doors,Commercial Storefront Unit,Homebuilder,Large,248,344.48,0.0787,85431.04,Won,317.38,78710.24,227.36,56385.28,22324.96,5-10%
ORD-101171,2025-06-17,2025-Q2,North,Marcus Preston,Windows & Doors,Sliding Patio Door,Government/Municipal,Enterprise,308,340.36,0.0191,104830.88,Won,333.85,102825.8,224.64,69189.12,33636.68,0-5%
ORD-101055,2025-06-17,2025-Q2,North,Grant Holloway,Roofing,Architectural Shingles (sq),Government/Municipal,Medium,186,87.8,0.0416,16330.8,Lost,84.15,0.0,61.46,0.0,0.0,0-5%
ORD-104185,2025-06-17,2025-Q2,East,Nina Abrams,Hardware & Fasteners,"Structural Screws 6""",Homebuilder,Medium,1853,2.88,0.0666,5336.64,Lost,2.69,0.0,2.42,0.0,0.0,5-10%
ORD-102559,2025-06-17,2025-Q2,South,Wade Hutchins,Concrete & Masonry,Brick Modular (pallet),General Contractor,Medium,1187,19.21,0.1197,22802.27,Lost,16.91,0.0,14.98,0.0,0.0,10-15%
ORD-101203,2025-06-17,2025-Q2,North,Priya Nadella,Roofing,Ridge Vent 4ft,Homebuilder,Large,341,99.3,0.0644,33861.3,Won,92.9,31678.9,69.51,23702.91,7975.99,5-10%
ORD-107253,2025-06-17,2025-Q2,Central,Owen Fletcher,Drywall,"Moisture-Resist 5/8"" 4x12",Retailer,Small,319,14.06,0.0318,4485.14,Lost,13.61,0.0,11.53,0.0,0.0,0-5%
ORD-104212,2025-06-17,2025-Q2,East,Nina Abrams,Concrete & Masonry,Brick Modular (pallet),General Contractor,Large,1230,22.4,0.0774,27552.0,Lost,20.67,0.0,17.47,0.0,0.0,5-10%
ORD-107358,2025-06-17,2025-Q2,Central,Leo Castellano,Lumber,2x4 SPF Stud 8ft,General Contractor,Small,626,5.73,0.0167,3586.98,Lost,5.63,0.0,4.93,0.0,0.0,0-5%
ORD-104068,2025-06-17,2025-Q2,East,Sofia Marchetti,Windows & Doors,Commercial Storefront Unit,General Contractor,Large,163,309.6,0.041,50464.8,Lost,296.89,0.0,204.34,0.0,0.0,0-5%
ORD-105829,2025-06-18,2025-Q2,West,Maya Iyer,Roofing,Ridge Vent 4ft,Homebuilder,Large,472,82.9,0.0699,39128.8,Won,77.1,36391.2,58.03,27390.16,9001.04,5-10%
ORD-107354,2025-06-18,2025-Q2,Central,DerekSullivan,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,79,2.83,0.0948,223.57,Lost,2.56,0.0,2.38,0.0,0.0,5-10%
ORD-105810,2025-06-18,2025-Q2,West,Cole Sanderson,Flooring,Carpet Tile Commercial,Government/Municipal,Large,880,36.44,0.0998,32067.2,Lost,32.8,0.0,24.78,0.0,0.0,5-10%
ORD-101012,2025-06-18,2025-Q2,North,Grant Holloway,Drywall,Drywall Tape 500ft,Homebuilder,Medium,1607,12.78,0.0671,20537.46,Lost,11.92,0.0,10.48,0.0,0.0,5-10%
ORD-107361,2025-06-18,2025-Q2,Central,Hannah Voss,Insulation,Rigid Foam R-10 4x8,DIY/Individual,Small,97,27.56,0.0872,2673.32,Won,25.16,2440.52,20.95,2032.15,408.37,5-10%
ORD-105823,2025-06-18,2025-Q2,West,Cole Sanderson,Lumber,"Plywood CDX 3/4""",Retailer,Medium,1461,6.33,0.035,9248.13,Won,6.11,8926.71,5.44,7947.84,978.87,0-5%
ORD-104033,2025-06-18,2025-Q2,East,Andre Coleman,Drywall,"Moisture-Resist 5/8"" 4x12",Homebuilder,Medium,449,13.92,0.0537,6250.08,Lost,13.17,0.0,11.41,0.0,0.0,5-10%
ORD-101136,2025-06-18,2025-Q2,North,Grant Holloway,Concrete & Masonry,Rebar #4 20ft,General Contractor,Medium,346,21.6,0.0553,7473.6,Lost,20.4,0.0,16.85,0.0,0.0,5-10%
ORD-105791,2025-06-18,2025-Q2,West,Cole Sanderson,Windows & Doors,Commercial Storefront Unit,General Contractor,Large,155,266.04,0.0871,41236.2,Won,242.86,37643.3,175.59,27216.45,10426.85,5-10%
ORD-102654,2025-06-18,2025-Q2,South,Kayla Mendez,Lumber,LVL Beam 1.75x11.875,DIY/Individual,Small,444,5.37,0.0766,2384.28,Won,4.96,2202.24,4.62,2051.28,150.96,5-10%
ORD-101219,2025-06-18,2025-Q2,North,Grant Holloway,Roofing,Architectural Shingles (sq),Homebuilder,Large,622,100.25,0.0318,62355.5,Lost,97.06,0.0,70.17,0.0,0.0,0-5%
ORD-104059,2025-06-18,2025-Q2,East,Nina Abrams,Flooring,Engineered Hardwood Oak,Government/Municipal,Large,748,43.23,0.0784,32336.04,Won,39.84,29800.32,29.4,21991.2,7809.12,5-10%
ORD-101096,2025-06-18,2025-Q2,North,Tom Becker,Flooring,Carpet Tile Commercial,Homebuilder,Medium,571,43.73,0.0402,24969.83,Lost,41.97,0.0,29.74,0.0,0.0,0-5%
ORD-104193,2025-06-18,2025-Q2,East,Nina Abrams,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,244,282.37,0.0448,68898.28,Won,269.71,65809.24,186.36,45471.84,20337.4,0-5%
ORD-101100,2025-06-19,2025-Q2,North,Marcus Preston,Windows & Doors,Sliding Patio Door,Homebuilder,Large,226,338.42,0.0586,76482.92,Won,318.6,72003.6,223.36,50479.36,21524.24,5-10%
ORD-102646,2025-06-19,2025-Q2,South,Wade Hutchins,Drywall,"Drywall 1/2"" 4x8",DIY/Individual,Medium,540,13.23,0.1207,7144.2,Lost,11.63,0.0,10.85,0.0,0.0,10-15%
ORD-101211,2025-06-19,2025-Q2,North,Marcus Preston,Windows & Doors,Commercial Storefront Unit,Homebuilder,Large,303,255.83,0.1089,77516.49,Won,227.96,69071.88,168.85,51161.55,17910.33,10-15%
ORD-105694,2025-06-19,2025-Q2,West,Sam Kowalski,Roofing,Standing Seam Metal Panel,Homebuilder,Large,668,91.44,0.0879,61081.92,Won,83.4,55711.2,64.01,42758.68,12952.52,5-10%
ORD-105718,2025-06-19,2025-Q2,West,Julia Reyes,Concrete & Masonry,Concrete Block 8x8x16,Homebuilder,Medium,1030,21.61,0.0812,22258.3,Won,19.86,20455.8,16.86,17365.8,3090.0,5-10%
ORD-105767,2025-06-19,2025-Q2,West,Cole Sanderson,Drywall,"Cement Board 1/2""",Retailer,Medium,945,15.41,0.0749,14562.45,Lost,14.26,0.0,12.64,0.0,0.0,5-10%
ORD-105659,2025-06-19,2025-Q2,West,Ava Thornton,Insulation,Fiberglass Batt R-13,General Contractor,Medium,686,28.35,0.0,19448.1,Lost,28.35,0.0,21.55,0.0,0.0,0-5%
ORD-107300,2025-06-20,2025-Q2,Central,DerekSullivan,Concrete & Masonry,Concrete Mix 80lb,Retailer,Medium,942,19.54,0.0636,18406.68,Won,18.3,17238.6,15.24,14356.08,2882.52,5-10%
ORD-104109,2025-06-20,2025-Q2,East,Rachel Lindqvist,Roofing,Underlayment Synthetic,General Contractor,Medium,180,88.14,0.0168,15865.2,Won,86.66,15598.8,61.7,11106.0,4492.8,0-5%
ORD-107279,2025-06-20,2025-Q2,Central,Bianca Ruiz,Lumber,"OSB Sheathing 7/16""",Government/Municipal,Small,734,5.92,0.0486,4345.28,Lost,5.63,0.0,5.09,0.0,0.0,0-5%
ORD-100999,2025-06-20,2025-Q2,North,Priya Nadella,Drywall,"Cement Board 1/2""",DIY/Individual,Small,52,13.9,0.0295,722.8,Won,13.49,701.48,11.4,592.8,108.68,0-5%
ORD-101138,2025-06-20,2025-Q2,North,Priya Nadella,Hardware & Fasteners,"Structural Screws 6""",DIY/Individual,Small,474,2.59,0.0433,1227.66,Lost,2.48,0.0,2.18,0.0,0.0,0-5%
ORD-104173,2025-06-20,2025-Q2,East,Nina Abrams,Roofing,TPO Membrane 60mil,General Contractor,Medium,279,84.64,0.0585,23614.56,Lost,79.69,0.0,59.25,0.0,0.0,5-10%
ORD-104082,2025-06-20,2025-Q2,East,Rachel Lindqvist,Drywall,Drywall Tape 500ft,General Contractor,Medium,784,13.18,0.0102,10333.12,Lost,13.05,0.0,10.81,0.0,0.0,0-5%
ORD-107371,2025-06-20,2025-Q2,Central,Bianca Ruiz,Roofing,Underlayment Synthetic,General Contractor,Small,25,99.79,0.0296,2494.75,Won,96.84,2421.0,69.85,1746.25,674.75,0-5%
ORD-107218,2025-06-20,2025-Q2,Central,Owen Fletcher,Roofing,Standing Seam Metal Panel,General Contractor,Large,244,108.04,0.055,26361.76,Won,102.09,24909.96,75.63,18453.72,6456.24,5-10%
ORD-102645,2025-06-20,2025-Q2,South,Sharon Dell,Hardware & Fasteners,"Anchor Bolts 5/8""",Retailer,Small,1079,3.35,0.1202,3614.65,Lost,2.95,0.0,2.81,0.0,0.0,10-15%
ORD-105809,2025-06-21,2025-Q2,West,Brett Okafor,Windows & Doors,Fiberglass Entry Door,Homebuilder,Large,198,264.28,0.0877,52327.44,Won,241.1,47737.8,174.42,34535.16,13202.64,5-10%
ORD-105797,2025-06-21,2025-Q2,West,Julia Reyes,Flooring,Engineered Hardwood Oak,Homebuilder,Medium,440,50.31,0.086,22136.4,Won,45.98,20231.2,34.21,15052.4,5178.8,5-10%
ORD-104047,2025-06-21,2025-Q2,East,Sofia Marchetti,Hardware & Fasteners,Joist Hangers 2x8,DIY/Individual,Small,660,2.99,0.0191,1973.4,Won,2.93,1933.8,2.51,1656.6,277.2,0-5%
ORD-104134,2025-06-21,2025-Q2,East,Devon Park,Windows & Doors,Impact-Rated Window,General Contractor,Large,110,304.1,0.098,33451.0,Won,274.29,30171.9,200.71,22078.1,8093.8,5-10%
ORD-104138,2025-06-21,2025-Q2,East,Andre Coleman,Roofing,Architectural Shingles (sq),Homebuilder,Medium,199,90.46,0.035,18001.54,Lost,87.29,0.0,63.32,0.0,0.0,0-5%
ORD-105716,2025-06-21,2025-Q2,West,Cole Sanderson,Concrete & Masonry,Concrete Block 8x8x16,Retailer,Medium,901,22.45,0.0353,20227.45,Won,21.66,19515.66,17.51,15776.51,3739.15,0-5%
ORD-105747,2025-06-21,2025-Q2,West,Julia Reyes,Roofing,Standing Seam Metal Panel,Retailer,Medium,198,90.77,0.046,17972.46,Won,86.6,17146.8,63.54,12580.92,4565.88,0-5%
ORD-107224,2025-06-21,2025-Q2,Central,Leo Castellano,Roofing,Architectural Shingles (sq),DIY/Individual,Medium,206,93.7,0.0202,19302.2,Won,91.81,18912.86,65.59,13511.54,5401.32,0-5%
ORD-105660,2025-06-21,2025-Q2,West,Ava Thornton,Roofing,TPO Membrane 60mil,Government/Municipal,Large,333,89.96,0.0442,29956.68,Lost,85.99,0.0,62.97,0.0,0.0,0-5%
ORD-107343,2025-06-21,2025-Q2,Central,Bianca Ruiz,Flooring,Engineered Hardwood Oak,Government/Municipal,Large,1159,47.88,0.0172,55492.92,Won,47.05,54530.95,32.56,37737.04,16793.91,0-5%
ORD-101202,2025-06-21,2025-Q2,North,Tom Becker,Drywall,"Cement Board 1/2""",General Contractor,Small,295,13.02,0.0528,3840.9,Won,12.33,3637.35,10.68,3150.6,486.75,5-10%
ORD-105850,2025-06-21,2025-Q2,West,Sam Kowalski,Insulation,Mineral Wool R-23,Retailer,Medium,630,27.75,0.0171,17482.5,Won,27.27,17180.1,21.09,13286.7,3893.4,0-5%
ORD-104154,2025-06-21,2025-Q2,East,Devon Park,Lumber,LVL Beam 1.75x11.875,Homebuilder,Medium,1655,5.97,0.0524,9880.35,Lost,5.66,0.0,5.13,0.0,0.0,5-10%
ORD-105771,2025-06-22,2025-Q2,West,Brett Okafor,Flooring,Carpet Tile Commercial,General Contractor,Large,600,46.98,0.0813,28188.0,Lost,43.16,0.0,31.95,0.0,0.0,5-10%
ORD-102699,2025-06-22,2025-Q2,South,Miguel Santos,Concrete & Masonry,Rebar #4 20ft,General Contractor,Small,177,22.0,0.122,3894.0,Lost,19.32,0.0,17.16,0.0,0.0,10-15%
ORD-104218,2025-06-22,2025-Q2,East,Sofia Marchetti,Windows & Doors,Impact-Rated Window,DIY/Individual,Large,108,324.41,0.0956,35036.28,Won,293.4,31687.2,214.11,23123.88,8563.32,5-10%
